blockNumber,from,to,value,gasUsed,hash,timestamp,tx_type,contract_deploy
19983237,0xec0c9f020bd0510aa674181aadeed213194a781a,0xf5d7d4405b8d56d51e2143293a476ce328410b95,1.13306,273987,0x444343af0487f082119b765da0650571d3ff372f7ffdec3895b51a461beae5da,2025-04-05 05:41:54,0x1,0
19613333,0x142536c9dd6371c4e120a6b15970879b1935b1d5,0xfde8e7dd9d5ba6b16af0db990c1f99f22fa4712e,1.10335,116623,0x68a17c400633864530a6daa83ea5c18bdb36368970977181b640602a2e7d4bc7,2025-04-03 04:11:11,0x0,0
19558986,0x7b7017eae66c1f27eb3852f74131cf5751bcd4fa,0x75d16657f60f8c0549de32cf4ac48611bc916f71,1.7288,124211,0x747b560dce13e2bf235dd17d0e99bb584e64479b6f69f62096a16913d9167fd4,2025-04-06 23:29:26,0x0,1
19110078,0x3e768133a9acfb465aa7edadcb3895a187de4eaf,0x432f68d807431eb38013534e1e9c4223586fbc75,0.06821,241970,0x62c27edc98641717fc38509bc8a1b4230658bf59a2e3cb151749e16f36c0d348,2025-04-07 15:49:55,0x1,0
19867055,0x73b1feddfde7fe13411da82dae80802d7622c3ca,0x60459fa8b252fc8b700fa84f313b58e313850f09,0.92353,287629,0x7924f6c6335fb1933cb006e5471c6d4b6658984767b1bad98f044daa3a156669,2025-04-09 08:10:24,0x0,0
19022671,0xb9f64bf8a57ae4753082c9c9a8c09866675a2ae3,0x14efaab58d531f9ae567de5360cd2c7c73e4a119,0.88058,87771,0x81aaf21f4c8651f2d39a607130048a40c138af58be981814016d6f54f13f64a2,2025-04-02 06:40:02,0x1,0
19418400,0x1d0533b4456fd265115437efafbf3237942c20f7,0xf0fcc0453a1765412f2aa36dcf460763045d39e7,0.92368,195746,0xbc6ef16dc3d33568cc78572aff30b821badbc89b83d0a2d084552203860410d6,2025-04-02 12:59:22,0x1,0
19355528,0xffc4a68d46f564b115dd9a7b342230917346bf9c,0x1cc6c28f332afddc63ba894c79ddfaabd1f95301,5.85988,260276,0x68bf9d99f02cae069cf9ca3e7907bb58360a4c6774518ab8f363628cba55378e,2025-04-04 15:15:19,0x2,0
19959611,0x59fc29597d64f93bb19bbd32b2db541f84e5ab2a,0x6ef43a53f6d60e70a1799725eb24143d53dc95c4,0.22498,118519,0x60c445e8596c37aacf58b80a250493476ac8e014dfad2e260a743d302276b998,2025-04-05 00:16:33,0x0,0
19610490,0xcbed71e2d96fdba88a28de5269170272f4b0f8aa,0xb4c82520b5bb419f605ab8a965001fbb0b281ad5,1.75886,248024,0xc43c882e81d2de8a4215e0fa2350e4147d9fbde837327968df17a7adc4d773b8,2025-04-08 02:29:12,0x1,0
19051663,0x5cc57ea4f14675cd4548694800404ca2744ba821,0x0d1bda79755d5980abb06460c25ff32b9f0a783d,0.77124,199316,0xd1b24d38a1a54538646746ac61807a9ef8c07fdff0dac541bdfe8fe350670bda,2025-04-09 00:18:21,0x2,0
19015708,0x1d53fb8aa3decd627d330fb64513fc08910e0ace,0xd3ceafca4f864b02879056bd8c3bc1dfca005fdb,1.07532,284619,0x671af4473b0a6955547cf97152d02152e41080d7ac649395d8e9c65fde51613b,2025-04-07 04:12:19,0x0,0
19878338,0x1cfe7a04f8277ab89d6b53422ded737b752b0a4c,0x1947697eff836b6f36d76775f1aed777499bbb15,2.15571,147803,0x8d920d60c84fc9686b3ca86996773e180b8af7e40fb1a52811f4e3c83e25c14d,2025-04-01 08:55:26,0x2,0
19311955,0x36c3174a4e3699c3e34f0311216353f1b9367aac,0x75d9f135b046735e7ff5c55419712eb097c390f2,0.25685,73073,0xed73618099ff541e478c55c1584ad482dae9a3281ed1c2eea7949521a66dd634,2025-04-09 01:04:47,0x0,1
19133883,0x6fe9b38748dde924d0e6d80f60c2f4e79b441ba1,0x28eaf130b67b4aebcb5d5c346b1958c42d8d35c1,2.16325,31047,0xbd4c49e61eed83f4f5ffa05fdbfa6aefb42d6d48e4d580e4c2f299e141f86487,2025-04-04 22:46:05,0x2,0
19318394,0xea9d67d413b680ab174fda7ae09a691075aab785,0xa145b688f973fca669dd07244087140116b3fba5,0.10939,108599,0xdf305896d7ff7c07dc9c46d7df79dfbdb962631f2d45b8de3e332e86be5a2b19,2025-04-03 15:24:15,0x3,0
19112547,0x640c7509a9342e75bef89a5d03beaddf43c3f164,0xaadd8637660acc2bf5d74f7e633acaf060c8af0e,0.99047,69444,0x5b6588e4001f87efb4aa2c95c37fdd1fb3b2d4a0a3dacc1f21ac3d5657788896,2025-04-10 05:06:17,0x0,0
19989586,0xb548ffbb8b0406ae20b79e6248ebc9f55e5ddeb3,0x6628b26e02604d9d499d0859fd33c16e963bc4e6,2.03261,208920,0xce2ab717a70778858e429fc1c6e01b4db1c35fa4271acc8c91f56b0ef6b98ad8,2025-04-07 09:12:43,0x0,0
19910681,0xb4b4838c941d77f8d4901ac7caf975083250142f,0x0e469881708228a8acaa420a3b3813caa594f13f,0.32081,173871,0x96ddac1db25a703eb78dc1f5653d6c1fe9941e36da46ea67aaa2b3185c3d19ce,2025-04-09 11:57:42,0x0,0
19559042,0x3c9443d1973bb0367c379e0fb2530bf0f246e3a3,0xe08bb29a254511ec11106995bccd603490a99611,2.2105,216928,0x7d7f6739e9a7ee32ee98b03859d14f8e55e8187b03b35d7454faef383038c7d2,2025-04-02 14:53:47,0x1,0
19751102,0x41dc84958f67a0cb573c7bd98baf942440b8397c,0x5d75ac0e6b1844164e96049fadd529ba1fe67772,0.27374,232540,0x20b2130ebe8b769e979311a3f1706b0a57d6383805cab093306a3a4de27eed37,2025-04-06 03:00:26,0x1,0
19762002,0x2629cc69fada8c388e6e05dce985d2d562f98600,0x597bb3af77c97e2176d2050500458b01e05fc054,2.40846,78895,0x2311e40a6f40f4db9ac579736ae4f93a6e0ab8b5e4dfeb3742935feeb5dbb62d,2025-04-05 11:08:35,0x0,0
19142483,0x5edd6d5773d637004f47164c2ca7746eb48f743a,0x11b0a4b6254c5d2cfbca3df91b263845beb5e1fd,0.94931,83559,0x68d1d33688cf91cd8a53140193689f2e026048ac9d08532802b196cf9d0fdcbd,2025-04-08 23:51:40,0x2,0
19658271,0x870d90aa288785900ba052dc76d0805ea985acfa,0x8b1643ac1090837e1941deb2699ab6c1f815e8d9,1.73105,174573,0x4b19a850ae018a066deb1d2889a4aada009e88f122b6d1335c61d31077f31525,2025-04-02 07:46:19,0x2,1
19984774,0x8569b968188a78919d480f823f657983df23cbfd,0x91c741b6626f609ccec0f0b2756537918c5804d0,3.74074,232591,0xeda82fdced551fc6475608a81eaafd82bd672996200ec79dc5b8d3fda81b6f4a,2025-04-09 02:58:14,0x3,0
19214835,0xa2383b31e17320f07d79afcff8db93bc4a19a535,0x64b308e6b4f17b9a71acdb1ea60602410db9015b,0.78744,27476,0x71d5c417c250dc110341fcd2f3282544145a9e8143006d2addb55cc31b32ff60,2025-04-07 15:09:50,0x1,0
19401896,0x5ae1c3279c9e168dec34314b115e03765c0dafda,0xf0a8116dd94eb34d538c3a1d108490fdd21d5ffa,0.39782,266445,0xb70cf806c55180ed255bc46d648f9e9e12f98cd80a858e796402c479d7df034c,2025-04-03 02:46:03,0x0,0
19084896,0xb9c372179568da2dc034dd8376568b860e9d36e3,0x7b0dffa2b7edee942416836579affb52f57434e1,3.02796,119138,0xdff19a8830b8dcc5e01761881c3f0565452898ad991636c656f25c00f33feac9,2025-04-09 09:24:25,0x2,0
19477095,0x5038b893cd0a8aa352ee3cc13f8b0ab88a443094,0xf59efd0c7aaf8326b3208863d03b7a734218726a,0.26442,274033,0xc6de052753688174f9c34a3c3074a02f83d6ef63f3b8dcdabd4de3a2c3052239,2025-04-02 07:07:50,0x0,0
19071295,0x960872919c2bb54c1a261d89e47ad090aa4a1100,0x83604539653708fd7b5d1a83c77d6e67cde6a083,1.49737,128620,0xd006e61b106cf7ff49b3215866093d9bd86458cbb827e68f211671650512a7c9,2025-04-02 14:54:42,0x1,0
19743974,0xd976b6c27255f943563d06aa9649e87b9f1af26e,0x474708d703d8a6e73ce0c6cabb312b37c47b6a32,3.85087,137070,0xa2b1f5a69f3c610da10a5d7903e17196c752ad4dbf9ac364fb669937b6019ae1,2025-04-04 02:30:17,0x1,1
19887121,0x8614fd991434407168e1cb59ede26d9314761977,0x79650d168c0cd0b84d4c25b053cd7489499cc227,1.68311,96498,0xcdec9f9c21abde885845d9d83ddd0b7278de028deef1c845c73a946724cec4a4,2025-04-10 19:33:46,0x0,0
19273255,0x26f2c448a0fa38b5b1b42f8110f4537391374cca,0x7fdad2fbc6155dd909e2881309eadff347eef5fc,0.32664,49439,0x8e2e9d37aea9f94358b77d280c816189b64da2443a051a6a344fa01c4d8d20a2,2025-04-02 01:10:30,0x0,0
19299648,0xe09db03c920f87ea0dca69efb098c589fd3edbf4,0xf26f00605ecaef8f8fc9d9cb21527f596981a4ed,0.24781,24400,0x351a91feeaf79d88a6229675d71c218e0e3f9fb50e6d49c35619d33691e73871,2025-04-02 09:05:58,0x0,0
19657162,0xb671c305e25f86427756cce54c247682b6d47ad6,0x4cb883249bf0cce1154a511ff707bcc7cb30fbc4,0.43614,110976,0x35c53a0e77ba8c19c4453c5f9b249eb881c8e530a9b0e8da8013a23b7af81be0,2025-04-03 13:14:25,0x0,0
19008155,0x7757d439c9b33af42c53bfa701c1d3ec92fbc294,0xfd1f9f6c523fbacc020ea5d1e4970f84db39bb76,0.74491,264305,0xe165a42e6c70735c146184629402d08adf0457ff86165a04a016dff3bdd10ae8,2025-04-03 12:16:23,0x0,0
19466872,0x14f8a3c8e191c9d412b31072ff3d55e3ad159398,0xba766cf1a8eead04a789a6911c1cb49d84c6166a,0.26003,45610,0x5db0e39203141887b67c5425b16f64d59d9c80fc93ddb0b1ecffac6e05751d62,2025-04-08 02:06:35,0x2,0
19825816,0x75674f62734da82b50a7164359663cf18439b280,0xf98b28ec418599be502075a9ac0c71f1d5bb4a87,2.39785,72356,0xcf9f3d014a5abd6fd9f0b35c10a2d85697e1c332a676bb0cba5ef701410b71bb,2025-04-07 21:57:12,0x0,0
19374705,0x01db25ef851994a2d73a5b8f5458ad2940e7355f,0x838814cb8c1e6c3b194ff801fb05ec32405b9a9d,0.6625,181647,0x6ff2ee4ada40e992a8ca7f4a46c9eebc8737a7a60b2f8d1f3fbc3991f7ecdae1,2025-04-04 04:32:32,0x0,0
19571542,0xaff7f29fe95bd8094e4d0b01404ba8e67aa9af34,0xd645b179c11afd52002cd9a4b1980569173433f2,4.12534,138702,0xb562964f408cb27d1108434982679214e3865196850c6fcf723bf8c98815d899,2025-04-01 06:18:12,0x0,0
19808350,0x756ae9383a02a92a6e20f3a3a044cac657bb32a6,0x3681d8df85d512282b84bbb0ded9ed104a87ab7a,2.77241,284772,0xe4f572bd85dfd5ee2d6f123428dd459ec9bb32f88983e864a2c835acaa9f7d4d,2025-04-10 10:03:21,0x0,0
19610269,0x8d7aa66dbc53bdabe849a051df270f08ba223f6a,0x694664785cf045faf0e1f661b6a813b61cfc7475,3.59235,96057,0xe98c906b840251947db6320d5e84f7dbe5a13cf35df89c311df55290ffd28423,2025-04-09 23:09:39,0x0,0
19978217,0x836798c5f4749568900357ce78e401d5d13950dd,0x55e9b2821fa2a25b246d10e0269f89eac43983ec,0.52326,125049,0xfb0dd72ed27cbd5a0ae75a8d282b97c87ca79085c2f9e469381fee4374f65dd6,2025-04-03 01:53:00,0x0,0
19554594,0xff19a758c3ffe50c5e8acd00e43dc4a74f14926a,0xfe9ab6e836d3caf9481d4ed0ca70f4e0005aef4e,1.27903,80853,0xd5fa38bbe0665dce14b707fdba2e40b2c1b719d004ae68678d2abe4467b50af6,2025-04-02 16:30:54,0x0,0
19147718,0x6d5eba2fe73757005b46258473a12c8d7c13c7f2,0xa8e4a5c67b7adbe4a64a54d188bbaef07fb0661f,0.58169,217150,0x7764d90ec940fd7f7e5bdbecf95eb8452f3c0805d5201238220f5b61dcddc38c,2025-04-10 03:52:38,0x0,1
19308987,0xfb71bbb59a805a801097088986e50ca54f5a3ba9,0x2f34b1eacd6b10ac6358bed6ce0fabac22df6381,0.44548,171042,0xb7a5ae66e63de7f74137fa28b03511446e249ac39a52f697094e6f5e93b4f6d0,2025-04-09 07:59:25,0x0,0
19645263,0x61ff8e5d5dc4213a14d176aecedb5dc7a604029e,0xb5b0c249378c3664062e54c5136fc0e127086db4,1.40125,157002,0xc6ebc16abc478681d6229ae0a97717d096206235f191e1936865d7b21f160cf4,2025-04-09 03:49:15,0x2,0
19358745,0xd46edced9a6c49421bac0e4956accec73ad7744d,0x0b6c2a81f8b376ebc114a948556df20c08c222a2,2.55558,259147,0x8001177ecb71db72bfd3e0d2c8732868624ea5473bafa0447491817a47ec7756,2025-04-10 03:28:56,0x0,0
19107512,0xa8b5af0c1e31dee59e434cf2537916cad7fc8af8,0x2b63120b000d1f1a2717da924124ae30e78846c3,0.14741,70108,0x8b059eebf1acdb45e700d5b95a2bd604eb43bf1f55967dab9646468f289c193d,2025-04-06 12:30:36,0x0,0
19147443,0xa35860a7fa61cf1aa7ef909308a7d424397c5bdb,0x703d0d5215ef9c89f724080753c26cbe8d7ef9ca,0.48397,53574,0x5117643c5a2dbeda061d2302a2ea331915a3a7961330e670fbb437a4668e8164,2025-04-03 00:12:29,0x3,0
19470587,0xa6c1707aba2e2c76129f77186b02e1aea6729ddb,0x9dfbba3cbd0fa332fdb02168dc9f99ab15c870ab,0.34437,268757,0xfff721e4b4f049ed45e367bf9536470e65f946de26aa4d784ce542ae8eb7e241,2025-04-10 07:26:12,0x1,0
19373616,0xea3efb44ad1f04aa2d0e712941b89d46a43c6c43,0x4408311842966203b82270eed8ebbe57ca3b8684,2.40183,126287,0x6b78f04755a9044c550f83a6fb37b6c6b5dd4a20e627f8b14999315e0d582f70,2025-04-10 09:18:25,0x0,0
19657409,0x4c02b87cbab237b109ec39f5a000e10d24e333ab,0xb8db19649a5b5e9b3d356aaa80d3219ac393e067,4.06295,121434,0xe105c3d6d92f85ab30f153cee4817bd59d6240cb365d3fa85c1326e672bc2342,2025-04-09 11:19:09,0x0,0
19686976,0xc8d4347fa63fd8dc1cb42d02a9e73a57df04028c,0x00f507f4dae7aa5ee10b9fb974ed54eb22fcda03,0.12498,44593,0xd7f5e69d34ca714257cc8f09bfe81933a1cdba480c43a9c5ecdda0f561617f18,2025-04-01 23:02:44,0x1,0
19365871,0xe01a917652203f6fbcdd28a40008d567505da0ce,0x4e82cdd02963c13bdc2d3aadcc46b844b2a8924c,0.71515,274211,0xce80814e84b0f15b42e529cb1ee7273908204b4515e81cd1bbaa6af7e942ea62,2025-04-07 04:02:27,0x1,1
19375037,0xf3335a63720b75aa6f31e50babacf72c434e12cb,0xb30e98e7fd10153f07a36743e1ad64d0efdf41c3,3.68902,157379,0xf27b42fa7a46e1d874e4cbb8edb0e4323323d28b3735cf61c0ea5c62c23f1f28,2025-04-05 15:36:01,0x0,0
19807364,0xbe9a9b7310909f3185e9030ff50d706ae053722e,0x2a7bb43633a19657c532ca374a9c7ff854d0b074,0.63385,296048,0x104acc9cd7a859b6e5f3b86313d1a211b409352a5a8eba4675267db8e65776f2,2025-04-07 15:18:31,0x0,0
19117796,0x63cca3fb2633bb715d7a2b8ce8c118b7715f4370,0xf4e7f15036681d4e097f703ee10bc6b4468bcfe5,1.87064,260519,0x9911acc168b41030a68b5fb86be1d70f60cdd9d6a7ddf340ff110a2a93889d32,2025-04-04 03:28:31,0x3,0
19291999,0x3b10e7f0a1fda3db02be5f5725aa6de797358112,0x9087ebb6ac6650815e1030fbaa0438ffd68b4cc2,0.15915,260027,0x398f3dcc2b6f39322a0005189a3ca21b81e914061bb91cd9818b7b35a066c4de,2025-04-10 20:57:23,0x1,0
19192506,0x9eea83f3c0eb40e977079825b2d449a7e7a12cc1,0xf13ab930eda3573d0347a9ead006e85cbf57c4a5,0.88153,160097,0x9c3e19857153bcd2a3ed7283c8da968c4e97208aac033ad62b0d011e1fb3ebf4,2025-04-10 05:04:29,0x0,0
19990198,0xdc92c781b55a6f2a74639ccd59a35c740dad7aee,0x7eb09b9dd0d1a72674034789fdf401f5ae292643,1.04966,201516,0xeb744147b018f66dd06f34ff5ae9a5834db3f8574c76bf4f8663e5996370eba3,2025-04-02 06:05:16,0x0,0
19698376,0x85182d1dc9fd8c993e78168f409e15f4b777cb6c,0xd4f1e952c298ea7fb91993c848dddce39524b603,2.12615,193686,0x41c96f4d839b85696da18de96ab6db8807a4afbce0cf14fb3bf33b3028175242,2025-04-01 08:54:28,0x0,0
19269544,0xa20f07b2f015a1c562fd5234b09fee45c628206e,0x64b1e971e6f2a7576ae9ac4938716f22fdd0dfa6,0.51125,213259,0xa3faa714bf7ee496f8502e2e49f2b1c3419c924b46216ed54684a7df9fb377ad,2025-04-02 10:24:29,0x0,0
19380002,0x2492c0b3b3d67b4ad363d396fa478f37bfbd0902,0xbf885a36f186a2606666ee8f11ea539f7350db77,0.46017,105724,0xdb25bb9b9a7e50dbaaba39bc3e8721908f7b087d31cf2227249f5945c3888c66,2025-04-10 17:22:19,0x3,0
19698002,0x7156731ab0f1c37918f7fa70e4c14ce18c774bf2,0xc6d4062c2fd819857ee37c49dea129f3cbe7305a,0.54139,28604,0x9d094abf8786a632b8b2652a8e950bac97c74034a5b38e3f44c273b3d2e7fde6,2025-04-05 01:02:30,0x0,0
19539439,0xd36692181c8f77ea5c76ad4c5d3c6ff13618a092,0xa4c4cedf62295da70881fedf2fc3cd7e5b504954,1.21687,257515,0xa96c8da7cd008083c50cd33a9247ab45e579580067fb4ec166ae6c5b66c4d995,2025-04-04 18:14:50,0x4,0
19968911,0xe34796ee9668b65c431ac6ba329e56ba175590ba,0xbf98b4a240847a48f680a28ece907aa68d383ac7,3.13126,223811,0xbbcb8fba0249dbd5b50e1fb57d0260881166da1f257e2458203ac665f7d2488a,2025-04-09 06:40:52,0x0,0
19590978,0xb114fec86c5763d300db9dffe99acef80a8838c4,0x60db1caacfda1b6e02156274805f013f39076b7b,2.66626,202845,0x96e8d6a4f9479c595e0fd0446f1b8911bccaa45f3358a61fd5c34e2dd00ffc9b,2025-04-02 13:38:54,0x0,0
19528787,0x7c5b29700cf0b17d38431962c5eb401723551490,0x8bfbc722560d32a20a9d4f147d20288838fdb910,0.08954,291015,0x53b36058257416e7cb52b2e3d2759162eb1c9744496547bc08080d47514096af,2025-04-02 04:20:25,0x0,0
19530583,0x47263f6064bbd931b205132cab987b0dfd3dff45,0x4c576ccdb077ec4e6713b34f6f5c8473dece2282,3.16739,232270,0x700f2bbac1092139225baf1f12ba4202820841bd32d2470f53af5dce452954fa,2025-04-04 01:40:51,0x1,0
19907317,0x4a26c97fc095b9e080a351cd7fc617f369edc4ac,0xf99a05406f06541836256291ba9b9f7b4d94cf66,0.14991,123318,0xf107fc53744deec6b201e7a4a2d7d83beff468c4f44e62d7440cf4838242cac8,2025-04-08 19:54:06,0x0,0
19388215,0xc11796ac72031169052f5c9a1aa03741757dfa16,0x7825fbe57f3f4ea4eef177d1efd623b65d052293,0.80511,97981,0xc86f7cb693fe6c11d4bb70962d1c304311a420b257ba00952d9549f4754a351e,2025-04-09 13:30:55,0x1,0
19321184,0x90fd1cadcab5e92ad8de17629fa1c9777f902104,0xca3acc39a1b199a7442474bc82ca0329d28ec0a7,2.17484,132376,0xfc73b64a89a4bff349d2dcda359e1ce748d1e0bc2c091e14318f67a0d2afb973,2025-04-06 03:43:34,0x1,0
19798615,0xf33aaa26786841c7bdc14992fcf90b96185481d7,0x4e5fd1c18a1a75abbd7adbd0d33ae1d6ebc14791,0.12754,155577,0x23387bb3bdba607584165ec2ea388ecf2b58c1b556e381887cb43334ca31bf53,2025-04-05 08:53:00,0x0,0
19422515,0x2d1d076e178874c4e58ce8c54517a33e3479f9e7,0xd6aa0ddf1334696e45cc9fa1ce01103ac32b22b2,0.06186,105605,0x256ff232a9bf29d6d7b40a431379b47e99b413c8add5fe67e375a22527687c42,2025-04-02 17:25:55,0x2,0
19668234,0xc5520d04797c7f27938fe65bb3bbc0cd13bd38b4,0xc173d95f3505e6ac5930c554bde11372790b622e,0.60071,299555,0xb26298cd379347304fa2739297a6f3311d14e54eab3b456b93cb16357f60177c,2025-04-09 06:08:25,0x0,0
19378480,0x57a42312d0d7b295b38da7dc6f012bf9f46e441c,0x97c361a247ef349828588c7e0d8ae41adf56352b,1.96359,292642,0x5c921ef3c6c85f52e8ac72d370f4dd4e71861741e673b242ce824731ddc520f0,2025-04-09 09:33:31,0x1,1
19032711,0x0d473dc8bed7721f506bc43739e8cb29f4561aa0,0x5c47e51c61e4ff5586d623b356df081d27842a24,1.10645,265108,0x4f4435cdcca84f9903e66684b4d06f8167718d44e7d64f581b84600c5216ade8,2025-04-01 13:32:03,0x0,0
19791971,0x4b49c6a8e99ca265f3c33096976acf2de3f611dd,0x86c0e8425fd9d6df17e4820129d27fc72714e5da,0.80936,208130,0xc9d4484126397bdac21099295f0e6643e39997d6eafc594bfa863e154033719d,2025-04-04 12:15:58,0x0,0
19501157,0xd895ee23b51a0ad41b5ba4b7913f4b694947315a,0x4cb2826e08e095daa7f9ddc83c2bda5eb57aabe6,2.51556,107995,0x9d1215884dd2683196878c6040a9ef53ea55dbd8136cc5d1f8ed626dc1bd2d40,2025-04-05 16:19:45,0x2,0
19184423,0x63bd30d0ca19f40dff70d87f4527cd47689ad544,0x993f6d9c2cad57e0e0e20267d930aeee23c3752c,2.1832,114566,0x61b5e67d318357741b6bbea71bd324b80ddbbe5d92d9928e0a8832a6c0c9e1aa,2025-04-05 09:25:56,0x0,0
19978771,0x68325d614c34db4eb840f54a8fdcb136c0f30b1e,0xb9d976bdeb62ac14a759bc808bb65f1f5f93282f,2.31297,136498,0x47f8e667c7cd9754b7376d04c4517367b8fea51a430d82aecd6d24470caeb750,2025-04-01 15:07:51,0x3,0
19516349,0xe513d390875437dcb36bfe8ed0fe5d737f540474,0xe36b1f16d31b7deb42a9c98a9e213b06228fcb82,0.92352,107596,0x798fd31b1482cc5b69ac465153837f89f5e9b1af8dc957a8f715a5a156f19722,2025-04-08 00:37:23,0x2,0
19703714,0x7c4f8ae4f95259935cb7d25002cdc4bdf5805ecb,0xfdee737732206b8c8027e182f9e2a0aac476ffe7,0.02946,237382,0x37313f35b5b8fcb0212f33b04e3ce92b9f5d699086fcf14ce7629b17a1ad9d60,2025-04-02 12:55:22,0x0,1
19912495,0x39a3a981f19c8c75ad6b42c1163fa2ac5e239103,0x781e8bda1d7d7dc2d23a9df28f6f4d30185fab6f,0.28336,262856,0xeb8865609ff820746ad6b526d827b78d63ef499963315b13b1610cf20428cfb8,2025-04-10 17:25:48,0x0,1
19657917,0x5c7e426a21a7746496fabeb84af0227702050f5c,0x509a9950ea7c6661e9694aa092587317c6fc4d6d,2.02813,146154,0xb7254ee5d54d2c50c2c6b75077e5cf51c34a81d133a476d14f93719c148e8b4c,2025-04-01 14:30:54,0x2,0
19824792,0xabe74e48a0a93b140d120e766a0d40c496e4747f,0xc4fe533c7376cdae639bd4b823c793ff16ef5ac6,2.0986,100029,0xf7f1f038e9e22ac7ffab41a4eaf91276c88c5a60cefcdee32ab69e6c185f0b02,2025-04-03 07:37:37,0x2,0
19737378,0xb17c9a4c34559f5fd92e13770800e58e8dfbcabb,0x036ee2557b71316e700fd861adc070da67b65073,5.37941,296782,0xef27f4c7108d7f0f5e7a820784bd76cf5a30ee0d0d7907a3370d44d601da5973,2025-04-02 00:37:44,0x0,0
19133272,0x22b78f9eceeec9cd16668b4dda0402a21320e289,0x917fbab1bc216558536d1a55b19bf746035e417a,0.31643,288868,0xbed2f91bd8d67b4d030258a728532894a26e383f0c601c12e0e8dc625f8fbd09,2025-04-03 11:52:05,0x3,0
19767836,0x546096c9416de031df48517473d04c29a37ab723,0x2397ef75002db942be97feffc550c3cc58b144da,0.19675,86738,0xe54ec4eebec9ce38b3c76168a0a23cf98cf1ec207ea693cbc165642b8715e31a,2025-04-01 09:44:34,0x3,0
19986001,0x10c1fbc576744769e4dbd62ee7664c72fbb37143,0xfe85bfacd7c97f5d8aee30292e2841a6152c32bf,0.22412,119705,0xaf3a0c07eda4dd5647d0c1a0ba8de594eb50cd4ff6bb36bb00c9380f5996f64e,2025-04-09 02:37:48,0x0,0
19702335,0x80f9e6a6ffcc09cc145b474bc461c1354695d138,0xdc5f4793b444efd1b1ba5eb26662ad83e6547fce,0.30646,154099,0x9159d944c10084af7555bb52c30d8fa5944cde7a8ded441262c7e492183741bd,2025-04-07 19:58:37,0x2,0
19807789,0x2238e8ece026ed21988fe8e74b79d225abe34506,0x86777a259f06bdd33e06caf2a5a95011bcbf7722,1.12765,166879,0x686231ea936fb544b4a6d457b453b53a819ffb9a422bd77d9b5368dd99de4662,2025-04-01 16:50:49,0x0,0
19643409,0x75014ea909f621b6e805d340a60fc53e7f533023,0x09a53523787356fca524c7174fcf6c797837a72e,5.54606,114962,0xdc5abd398aff4c04384cab99dd0b4f9fca43d3e1c9c2a22ca3d103c0e457ce5b,2025-04-01 16:14:34,0x1,0
19077505,0x0d0feedb6f36a81fca7d9839bcb8b4552c12cb77,0x9da37037e853948312ad449d63c96494a95e16d3,1.33532,84109,0x0d6bc9e3c4fdd05799447e95158d267333bce6ad588e32a876c88c5fdda64765,2025-04-08 01:58:28,0x0,0
19002869,0x2c16a896f660736c817f2ccdc305df257209eef4,0xffc44e4f80d7ce15fbaee60006fc0a9dd4b82f6c,1.10938,62849,0xda9e7c74e8ced38f6984baaa3e08d4e3cc6b21bd1a0a2fb449ac6d7e54c90978,2025-04-03 17:38:29,0x0,0
19781474,0x1774817df1eeb16f5adc69c1564d9620503c0ed8,0x90a65c2d0c705d509dbd563d60aaa8ef6f0f3a4f,1.67833,283322,0x0e6153ed405732e3583a6f5ef40c8c4e1dfeb756afe361a74f51c835885ba044,2025-04-05 16:43:59,0x2,0
19454351,0x6049f54d2c5e700a79f5e23202687cd095d9985e,0x72026909c7e4d6a3eb6b51daeb910937a6b50f21,0.11521,26817,0x631475ad47c510e35c500f4bcd0f5a99fd232277b84b0f9ef3641e41256a4551,2025-04-07 09:30:48,0x0,0
19312252,0x73634768a88208a0b192a9c17322934c2a027179,0x38b603d59c1e7e67bff6de182fe6c12ce5b446d6,2.53397,93721,0xde7b4e3acd3b010364de6664d61229889c0bf6a630121ee11bb01eb9a352bbcd,2025-04-01 02:51:32,0x1,0
19636584,0x2af185e8e19590cf1a6b06d7025784fa4e197f77,0xd672ce05eb3d33b33b057f30db193f5058dadc15,1.56142,277462,0x36fc892f246b9205e48986dc63411f3c8a139f4b7234923acc83c9084acb38a5,2025-04-07 05:01:35,0x2,0
19618467,0x6329d756e12e3846dd72a2e785adbd2ea1a3c6c9,0x754e6c8b7be772286e70b7d18f41eb286b62091c,0.28165,146762,0xba3187a7746fe4895edc8721e63614b911d60062d1d7288cb4f110f0526f9f0c,2025-04-06 08:33:12,0x0,0
19090272,0x9f04f755f7ae6f27aecb52141e6073ebcd9e7c68,0x7d71d31aa9d88737d7ea98b5d6d54f7f26738aa9,1.49428,24984,0x60b91fabbaced6b23214b99f5000de373d25e3b9dc18bc32bf08c67f89e4d615,2025-04-02 22:16:14,0x0,0
19038467,0x1eef1440235de9e2319eca53e349678dedb6a2de,0xfd5da365c9e4a2c89a4fa99ced01f6c05228b018,1.36028,253359,0x41dcdbd9d6eab222e238dd1e54a2d20b66d9be44825159e5001e1dd04d52a4e6,2025-04-07 10:27:53,0x1,1
19809760,0xf82521df0d981676097758ae98460949d5173ed9,0xab26ab6ae1fff2e941c34c88fcaacd8b39526700,0.10058,226150,0x4b4de2b0bb8268cebf4fb9d5b84d7751e4d9044c777fbd62b3b0202108974fab,2025-04-01 19:07:47,0x0,0
